prior_name,base_model,dc_solution,base_solution,anchor_type,comparison,log_odds_median,log_odds_l95,log_odds_u95,OR_median,OR_l95,OR_u95,posterior_probability_OR_gt_1,posterior_probability_OR_lt_1,conclusion
primary,mistral,Smart and sustainable DC cables,mistral__Smart and sustainable DC cables,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,-1.7766715939552737,-3.9211686372326002,-0.1234093257656642,0.16920037864723336,0.0198179215240054,0.8839017893373389,0.015,0.985,lower under Anchor
primary,mistral,Solid-state circuit breaker,mistral__Solid-state circuit breaker,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,0.35297392220682816,-2.160678420975876,3.099428350836422,1.423294048557442,0.11524693644893405,22.185267382731244,0.60425,0.39575,uncertain
primary,mistral,Solid-state circuit breaker,mistral__Solid-state circuit breaker,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,0.36043732792260413,-2.100287315395248,3.103059982482715,1.433956418382183,0.12242124983857643,22.26598098926798,0.6055,0.3945,uncertain
primary,mistral,Solid-state circuit breaker,mistral__Solid-state circuit breaker,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,0.3941659831125663,-2.1288949986925534,3.0864824902055608,1.4831467914035494,0.11896871392016786,21.899909190653997,0.614,0.386,uncertain
primary,mistral,Solid-state circuit breaker,mistral__Solid-state circuit breaker,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,0.34350321964796127,-2.1406904198615573,3.03749993855606,1.4098780976023462,0.11757364152785665,20.853044140552218,0.600875,0.399125,uncertain
primary,mistral,Static protection system,mistral__Static protection system,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,0.6075305913729823,-1.568330771621594,3.2254575871940885,1.835892280014512,0.2083927839327574,25.16509205609896,0.6925,0.3075,uncertain
primary,mistral,Static protection system,mistral__Static protection system,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,-0.5705735470488444,-2.4614320327146433,1.5946406600580085,0.5652011765796681,0.085312695096342,4.9265592118270165,0.298,0.702,uncertain
primary,mistral,Static protection system,mistral__Static protection system,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,0.6541961180633156,-1.5382135146688654,3.2840376296320852,1.9235955642754208,0.21476443734427647,26.683295068830805,0.694125,0.305875,uncertain
primary,mistral,Static protection system,mistral__Static protection system,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,-2.2658559106914424,-3.819755560327916,-0.7024863301466487,0.10374120333280483,0.021933162929251234,0.4953522065069196,0.002125,0.997875,lower under Anchor
primary,phi4,DC-DC converter,phi4__DC-DC converter,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,0.3429487574628449,-2.0953533044236234,3.0650607526896354,1.409096592175537,0.12302677533542306,21.435764817931855,0.6055,0.3945,uncertain
primary,phi4,DC-DC converter,phi4__DC-DC converter,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,0.33165807316716067,-2.054507427520457,3.1092486032417783,1.3932764681974708,0.12815595628970355,22.404204873210357,0.600875,0.399125,uncertain
primary,phi4,DC-DC converter,phi4__DC-DC converter,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,0.3259376425426276,-2.145515827471311,3.160853493546784,1.385328980883691,0.11700768830343762,23.59072400902219,0.602125,0.397875,uncertain
primary,phi4,DC-DC converter,phi4__DC-DC converter,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,0.351906971301058,-2.1319000881624084,3.11790375537696,1.4217762882859681,0.11861170690821254,22.59895721254945,0.5995,0.4005,uncertain
primary,phi4,DC connectors,phi4__DC connectors,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,-0.6849127451277313,-1.5420656927138598,0.2387022395009901,0.5041342185679318,0.21393871332261727,1.2696004452984566,0.0715,0.9285,uncertain
primary,phi4,DC connectors,phi4__DC connectors,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,1.9650722513757148,0.4154499938560207,4.023773966524117,7.135428166633282,1.5150523707320487,55.91172401545388,0.995375,0.004625,higher under Anchor
primary,phi4,DC connectors,phi4__DC connectors,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,0.43744146991701904,-0.6285237063634873,1.7014764564005855,1.5487396481327531,0.5333786436475367,5.482035567317157,0.773625,0.226375,uncertain
primary,phi4,DC connectors,phi4__DC connectors,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,1.2838947176510902,-0.04459043859521046,3.0305057526429495,3.6106749358893144,0.9563891121031085,20.70771600540765,0.971625,0.028375,uncertain
primary,phi4,DC measurement device,phi4__DC measurement device,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,-0.7462246443619002,-1.5604588568490059,0.019689094268624415,0.4741532962624204,0.21003967791539505,1.0198842028942978,0.029125,0.970875,uncertain
primary,phi4,DC measurement device,phi4__DC measurement device,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,2.090051127329218,1.044995316170881,3.4088920328507237,8.085328567020246,2.8433852087151963,30.23173034625854,1,0,higher under Anchor
primary,phi4,DC measurement device,phi4__DC measurement device,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,0.46133523690503164,-0.3124353024169428,1.2770030659736615,1.586190550534051,0.7316629657406174,3.5858769890527147,0.8705,0.1295,uncertain
primary,phi4,DC measurement device,phi4__DC measurement device,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,-0.8750583742374352,-1.6908620162718382,-0.1049493441391467,0.4168376877373451,0.184360537026725,0.9003701306281247,0.012875,0.987125,lower under Anchor
primary,phi4,DC solution design tool,phi4__DC solution design tool,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,0.3564987805684651,-2.0843705013341083,3.0825255774808302,1.428320991991464,0.1243853960028237,21.81344867540837,0.6025,0.3975,uncertain
primary,phi4,DC solution design tool,phi4__DC solution design tool,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,0.35229608738649526,-2.024124626476586,3.109402469775481,1.4223295956935602,0.13210954231502328,22.407652176215343,0.607625,0.392375,uncertain
primary,phi4,DC solution design tool,phi4__DC solution design tool,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,0.3242731073503793,-2.153423908698577,3.073128012782889,1.38302497264727,0.11608600866159452,21.609391978284958,0.60125,0.39875,uncertain
primary,phi4,DC solution design tool,phi4__DC solution design tool,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,0.36581405986735516,-2.058125860883374,3.1322302195977856,1.4416872256791953,0.1276930612362899,22.925054822426194,0.609,0.391,uncertain
primary,phi4,LVAC-LVDC interlink converter,phi4__LVAC-LVDC interlink converter,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,-0.43370358036833356,-1.3162435787730624,0.554184489819865,0.6481043381953357,0.26814066178138796,1.7405209948971365,0.187875,0.812125,uncertain
primary,phi4,LVAC-LVDC interlink converter,phi4__LVAC-LVDC interlink converter,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,2.029357689512705,0.4566504244912579,4.195566422732349,7.609197334114563,1.5787768860660223,66.39133444730359,0.99525,0.00475,higher under Anchor
primary,phi4,LVAC-LVDC interlink converter,phi4__LVAC-LVDC interlink converter,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,0.5141234456555617,-0.5542557346878905,1.8154695476451976,1.6721721138318155,0.574499682332396,6.143960382397334,0.824,0.176,uncertain
primary,phi4,LVAC-LVDC interlink converter,phi4__LVAC-LVDC interlink converter,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,-0.5945934432925666,-1.463353125538311,0.3010461639989712,0.5517868531588672,0.23145886761563972,1.3512717244379036,0.097,0.903,uncertain
primary,phi4,Network design tool for DC solutions,phi4__Network design tool for DC solutions,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,-1.3429202714969657,-3.056517917453053,0.5577148366317973,0.2610821237032837,0.04705124664946148,1.7466766453691818,0.07775,0.92225,uncertain
primary,phi4,Network design tool for DC solutions,phi4__Network design tool for DC solutions,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,0.6517427907271394,-1.611656542632507,3.278497827105048,1.9188821304338237,0.19955680419109847,26.535886349408877,0.694375,0.305625,uncertain
primary,phi4,Network design tool for DC solutions,phi4__Network design tool for DC solutions,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,0.5921852581744362,-1.603004100144484,3.1791087640587845,1.807934957671986,0.20129092259166437,24.025332251557217,0.69325,0.30675,uncertain
primary,phi4,Network design tool for DC solutions,phi4__Network design tool for DC solutions,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,-1.364493778968204,-3.06093339304167,0.5625371844671881,0.2555099879068947,0.04684395189895956,1.755119923232434,0.08025,0.91975,uncertain
primary,phi4,Protection DC system design tool,phi4__Protection DC system design tool,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,-0.5322635827873203,-2.4141782867176604,1.6770997532128729,0.5872741275825892,0.08944080724833213,5.350024848801044,0.30375,0.69625,uncertain
primary,phi4,Protection DC system design tool,phi4__Protection DC system design tool,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,0.6436942109193325,-1.5081423687658662,3.158719594766234,1.9034998568689856,0.2213207291946488,23.540435585622937,0.706875,0.293125,uncertain
primary,phi4,Protection DC system design tool,phi4__Protection DC system design tool,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,0.6194118528869621,-1.5576354936364611,3.1354300138191085,1.8578350481592834,0.2106335278438635,22.99852386944241,0.70525,0.29475,uncertain
primary,phi4,Protection DC system design tool,phi4__Protection DC system design tool,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,-2.5251167143771758,-3.954528863165921,-1.135779040428327,0.08004897933735602,0.01916769752245214,0.32117185731422354,2.5e-4,0.99975,lower under Anchor
primary,phi4,Semiconductor-based circuit breaker,phi4__Semiconductor-based circuit breaker,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,0.3723635393314859,-2.072580574553141,3.158252928132672,1.4511604724706724,0.1258606520688863,23.529452511520667,0.597375,0.402625,uncertain
primary,phi4,Semiconductor-based circuit breaker,phi4__Semiconductor-based circuit breaker,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,0.33398025013977134,-2.153535367643826,3.0523720147247246,1.3965157033230828,0.11607307337876147,21.165489793438454,0.602,0.398,uncertain
primary,phi4,Semiconductor-based circuit breaker,phi4__Semiconductor-based circuit breaker,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,0.348254214242549,-2.124012908486278,3.0683776130052474,1.416592322301316,0.11955093424602434,21.506981797006993,0.60775,0.39225,uncertain
primary,phi4,Semiconductor-based circuit breaker,phi4__Semiconductor-based circuit breaker,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,0.32302879815874486,-2.106202724188385,3.121640997177483,1.3813052639742076,0.12169921675715123,22.68357372491924,0.595875,0.404125,uncertain
primary,phi4,Smart and sustainable DC cables,phi4__Smart and sustainable DC cables,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,0.6883981629750321,-1.42681840554612,3.252715867210388,1.9905244833600921,0.2400715337968973,25.860479417517944,0.717125,0.282875,uncertain
primary,phi4,Smart and sustainable DC cables,phi4__Smart and sustainable DC cables,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,0.6685701221871201,-1.4645023840564517,3.31259544091561,1.951444996924293,0.231193008224644,27.45629653472569,0.717,0.283,uncertain
primary,phi4,Smart and sustainable DC cables,phi4__Smart and sustainable DC cables,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,-1.7136236880569415,-3.201195513087443,-0.04349329743943557,0.18021159145294924,0.040713503898927285,0.9574390627070183,0.02175,0.97825,lower under Anchor
primary,phi4,Smart and sustainable DC cables,phi4__Smart and sustainable DC cables,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,-2.10325891121021,-3.5348791582832986,-0.5585107157713164,0.12205800329092689,0.02916228083507923,0.5720603914270506,0.004,0.996,lower under Anchor
primary,phi4,Solid-state circuit breaker,phi4__Solid-state circuit breaker,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,0.33183155728326214,-2.13750981015253,3.0972371516943213,1.3935181096218192,0.11794819885344356,22.13670842631629,0.610625,0.389375,uncertain
primary,phi4,Solid-state circuit breaker,phi4__Solid-state circuit breaker,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,0.3199486506761764,-2.0646975397328986,3.044275687592388,1.3770572595636887,0.12685667117595684,20.99482722373056,0.606375,0.393625,uncertain
primary,phi4,Solid-state circuit breaker,phi4__Solid-state circuit breaker,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,0.3509316472107189,-2.127134608791274,3.1585047912598636,1.420390236863742,0.11917829751469697,23.535386638170404,0.600125,0.399875,uncertain
primary,phi4,Solid-state circuit breaker,phi4__Solid-state circuit breaker,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,0.34593880869086435,-2.130352827049409,3.061234313200935,1.413316147451693,0.11879557820658307,21.353898457636127,0.60175,0.39825,uncertain
primary,phi4,Static protection system,phi4__Static protection system,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,0.3388848045895048,-2.0431095688916994,3.0770364145043656,1.4033818689979114,0.12962509870066105,21.69402080619612,0.602875,0.397125,uncertain
primary,phi4,Static protection system,phi4__Static protection system,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,0.37465743547969615,-2.102482767108652,3.2264770364955435,1.454493107116964,0.12215283867325416,25.19075684856327,0.605125,0.394875,uncertain
primary,phi4,Static protection system,phi4__Static protection system,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,0.3761232262027329,-2.0759324737701137,3.0617581180047546,1.4566266188978974,0.12543940412377,21.365086966467235,0.606875,0.393125,uncertain
primary,phi4,Static protection system,phi4__Static protection system,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,0.3535807194443205,-2.0404211859487793,3.031737574260213,1.4241580178549507,0.12997396176010073,20.73322717575557,0.612625,0.387375,uncertain
weak,gemma3,DC-DC converter,gemma3__DC-DC converter,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,2.5640602308554286,1.0350147996360834,4.1289669675165825,12.988446493663105,2.8151483805458186,62.113729479793086,0.999125,8.75e-4,higher under Anchor
weak,gemma3,DC-DC converter,gemma3__DC-DC converter,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,7.775272309678218,5.892885189902843,10.208403893052598,2380.9915819036305,362.44954236041235,27130.23054867538,1,0,higher under Anchor
weak,gemma3,DC-DC converter,gemma3__DC-DC converter,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,-1.4147627953707254,-5.535886372167863,1.546753141036917,0.24298324911078467,0.0039427148933414416,4.696202138390717,0.204875,0.795125,uncertain
weak,gemma3,DC-DC converter,gemma3__DC-DC converter,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,-1.4100562174548812,-5.408527579927041,1.4184334895191246,0.24412956221063625,0.004478234598716488,4.130645683441983,0.200125,0.799875,uncertain
weak,gemma3,DC connectors,gemma3__DC connectors,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,-1.528067153567622,-5.573037731409749,1.3271430861968214,0.21695460818365248,0.003798934973033906,3.770257124448114,0.174375,0.825625,uncertain
weak,gemma3,DC connectors,gemma3__DC connectors,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,7.563801779726609,5.734026259750431,9.976081733719738,1927.1582356735598,309.2117350284138,21505.893907514164,1,0,higher under Anchor
weak,gemma3,DC connectors,gemma3__DC connectors,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,2.027019913625225,0.4903956185373603,3.5584691262343595,7.591429575317118,1.6329622592724296,35.10941156804769,0.99425,0.00575,higher under Anchor
weak,gemma3,DC connectors,gemma3__DC connectors,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,2.9420903933945732,1.6866045790206068,4.380411778516139,18.955430841521615,5.401110704779923,79.87091656514089,1,0,higher under Anchor
weak,gemma3,DC measurement device,gemma3__DC measurement device,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,-1.3239187213243921,-2.5190821255118565,-0.3650101956345952,0.2660905219230413,0.08053349346838118,0.6941895910317237,0.002,0.998,lower under Anchor
weak,gemma3,DC measurement device,gemma3__DC measurement device,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,4.584294054406133,2.7752937494448187,7.503958192738782,97.93402854721676,16.043339450024508,1815.2134100734734,1,0,higher under Anchor
weak,gemma3,DC measurement device,gemma3__DC measurement device,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,1.7133720042422125,0.8415726082639111,2.6945547086246333,5.547636641526344,2.3200125815957637,14.798927638399611,1,0,higher under Anchor
weak,gemma3,DC measurement device,gemma3__DC measurement device,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,1.3745951546131627,0.5533397413964699,2.2570848903814658,3.953475861342072,1.739051448738849,9.555194261453845,0.99925,7.5e-4,higher under Anchor
weak,gemma3,DC solution design tool,gemma3__DC solution design tool,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,0.8600076659557061,-2.5142176477578757,5.219507950457569,2.363178847218845,0.08092620179169803,184.8432326126781,0.677,0.323,uncertain
weak,gemma3,DC solution design tool,gemma3__DC solution design tool,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,0.8294607509555426,-2.391959208074847,5.157737044013809,2.2920825321543923,0.09145034320012696,173.77077582383677,0.67625,0.32375,uncertain
weak,gemma3,DC solution design tool,gemma3__DC solution design tool,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,0.8531328490446897,-2.502608617488824,5.257592040558814,2.3469885385536062,0.08187115765569784,192.01858576678543,0.665625,0.334375,uncertain
weak,gemma3,DC solution design tool,gemma3__DC solution design tool,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,0.9077398244736362,-2.4848624106417105,5.31420353312696,2.4787138694975295,0.08333702490043204,203.20261993936884,0.676625,0.323375,uncertain
weak,gemma3,LVAC-LVDC interlink converter,gemma3__LVAC-LVDC interlink converter,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,-0.9366929175322727,-5.31875561571486,2.4979125156666875,0.39192181812981525,0.004898846035453312,12.157092959791504,0.32,0.68,uncertain
weak,gemma3,LVAC-LVDC interlink converter,gemma3__LVAC-LVDC interlink converter,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,-0.9187069965547611,-5.23625539667299,2.4287136349910297,0.3990346613602187,0.005320141503284672,11.34428022262017,0.317875,0.682125,uncertain
weak,gemma3,LVAC-LVDC interlink converter,gemma3__LVAC-LVDC interlink converter,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,-0.8798420101733571,-5.230225732983323,2.406676704027883,0.4148484668672375,0.005352319528983595,11.097021115327607,0.322125,0.677875,uncertain
weak,gemma3,LVAC-LVDC interlink converter,gemma3__LVAC-LVDC interlink converter,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,-0.9343355567483927,-5.290549522644062,2.4853739817840332,0.39284680367716485,0.005038990546874072,12.00560932038395,0.315,0.685,uncertain
weak,gemma3,Network design tool for DC solutions,gemma3__Network design tool for DC solutions,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,-2.9163034707072866,-4.092652468970468,-1.9211143201590486,0.054133423694294275,0.01669489238542278,0.14644373826733384,0,1,lower under Anchor
weak,gemma3,Network design tool for DC solutions,gemma3__Network design tool for DC solutions,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,3.387727142069246,1.3435774113666523,6.636023558121672,29.598602482653135,3.8327302674969372,762.0586850456648,0.999875,1.25e-4,higher under Anchor
weak,gemma3,Network design tool for DC solutions,gemma3__Network design tool for DC solutions,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,-1.3485698620240512,-2.156117730668083,-0.5355891804336418,0.259611278525883,0.11577371626168181,0.5853243276701704,5e-4,0.9995,lower under Anchor
weak,gemma3,Network design tool for DC solutions,gemma3__Network design tool for DC solutions,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,-3.5681081990313683,-5.17425670111597,-2.386644191371366,0.028209169412857126,0.005660422898851043,0.09193769917982658,0,1,lower under Anchor
weak,gemma3,Protection DC system design tool,gemma3__Protection DC system design tool,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,-2.623295762556856,-4.677750242886352,-0.7004648632113941,0.07256332461076972,0.009299912922013091,0.49635453135187935,0.00475,0.99525,lower under Anchor
weak,gemma3,Protection DC system design tool,gemma3__Protection DC system design tool,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,1.0538865672041728,-2.187018944228777,5.281534448149367,2.868779244096525,0.11225090516604348,196.6714260416859,0.715125,0.284875,uncertain
weak,gemma3,Protection DC system design tool,gemma3__Protection DC system design tool,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,1.012222241872482,-2.172444433751113,5.490257797991441,2.7517092340543536,0.11389887000618669,242.31978229466037,0.7055,0.2945,uncertain
weak,gemma3,Protection DC system design tool,gemma3__Protection DC system design tool,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,1.069703688185618,-2.0762131663083365,5.398052248968884,2.914515767523703,0.1254042132292359,220.97559998336922,0.720375,0.279625,uncertain
weak,gemma3,Semiconductor-based circuit breaker,gemma3__Semiconductor-based circuit breaker,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,0.9035842523303491,-2.5400161938448065,5.500929727358075,2.4684349820659497,0.07886512923677445,244.92035587463758,0.67675,0.32325,uncertain
weak,gemma3,Semiconductor-based circuit breaker,gemma3__Semiconductor-based circuit breaker,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,0.8865228960489886,-2.426252713081197,5.242559922119889,2.4266771699424856,0.08836736326421442,189.1537325560243,0.6795,0.3205,uncertain
weak,gemma3,Semiconductor-based circuit breaker,gemma3__Semiconductor-based circuit breaker,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,0.8899422662222105,-2.425708984380032,5.219662855539697,2.4349890680422908,0.08841541348665488,184.8718832314202,0.68175,0.31825,uncertain
weak,gemma3,Semiconductor-based circuit breaker,gemma3__Semiconductor-based circuit breaker,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,0.8746739258692046,-2.478303759681667,5.265323284805564,2.3980933835131033,0.08388539945860689,193.50892244971214,0.675125,0.324875,uncertain
weak,gemma3,Smart and sustainable DC cables,gemma3__Smart and sustainable DC cables,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,-1.1500741777060488,-2.878921056232117,0.8575151529929601,0.31661328440193637,0.0561953619997624,2.357295908521361,0.120375,0.879625,uncertain
weak,gemma3,Smart and sustainable DC cables,gemma3__Smart and sustainable DC cables,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,-1.1631239711368946,-2.826740137380899,0.8399465527194621,0.31250838730429686,0.05920554136223888,2.3162432184572723,0.11625,0.88375,uncertain
weak,gemma3,Smart and sustainable DC cables,gemma3__Smart and sustainable DC cables,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,-2.9517653265801176,-4.380715524676294,-1.676701784768259,0.052247391516355775,0.012516399624274598,0.18698969491398648,0,1,lower under Anchor
weak,gemma3,Smart and sustainable DC cables,gemma3__Smart and sustainable DC cables,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,-5.783731509218043,-7.308270021151824,-4.4809325146904735,0.0030772113154834742,6.699751001107285e-4,0.011322849549814305,0,1,lower under Anchor
weak,gemma3,Solid-state circuit breaker,gemma3__Solid-state circuit breaker,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,0.9197618314826171,-2.5011532580039537,5.259164145829077,2.508692839361113,0.08199048956900402,192.32074278278046,0.68125,0.31875,uncertain
weak,gemma3,Solid-state circuit breaker,gemma3__Solid-state circuit breaker,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,0.8905065006838406,-2.6049847916331257,5.330243029362215,2.4363633586549582,0.07390428437809668,206.48837806193953,0.67825,0.32175,uncertain
weak,gemma3,Solid-state circuit breaker,gemma3__Solid-state circuit breaker,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,0.889795387160781,-2.4363634258989517,5.161512386871163,2.4346314435602885,0.08747841979898123,174.42807681959746,0.67525,0.32475,uncertain
weak,gemma3,Solid-state circuit breaker,gemma3__Solid-state circuit breaker,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,0.9004095751818513,-2.5846740782252984,5.327601083805782,2.4606107099419856,0.075420695190004175,205.9433415124136,0.684375,0.315625,uncertain
weak,gemma3,Static protection system,gemma3__Static protection system,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,0.8832236687381623,-2.463066084426045,5.111763009414837,2.4186842334737664,0.08517347280264216,165.96269156867254,0.679,0.321,uncertain
weak,gemma3,Static protection system,gemma3__Static protection system,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,0.8904208734677328,-2.50455930397491,5.185815662304686,2.4361547484635953,0.0817116052801664,178.71920943599054,0.673625,0.326375,uncertain
weak,gemma3,Static protection system,gemma3__Static protection system,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,0.9092257806829513,-2.4147008181889498,5.253575064299893,2.482399867795669,0.08939409951981646,191.24878108791734,0.675,0.325,uncertain
weak,gemma3,Static protection system,gemma3__Static protection system,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,0.8812814145112713,-2.5058547466549914,5.242099602444982,2.4139911459595043,0.08160581592159762,189.06675924017685,0.677375,0.322625,uncertain
weak,llama,DC-DC converter,llama__DC-DC converter,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,0.17505239489109564,-0.6155105265494428,0.940681147339288,1.1913086449494668,0.5403649542573585,2.561725776641481,0.671,0.329,uncertain
weak,llama,DC-DC converter,llama__DC-DC converter,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,-0.23340395388190727,-1.0654587321663156,0.5668631810077661,0.7918336459030236,0.3445697536480163,1.7627290096927384,0.282625,0.717375,uncertain
weak,llama,DC-DC converter,llama__DC-DC converter,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,0.583681905852323,-0.220639358396968,1.4126078791157632,1.7926265856459895,0.8020058933379596,4.106651101726846,0.92225,0.07775,uncertain
weak,llama,DC-DC converter,llama__DC-DC converter,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,0.7285394967023767,-0.043999937926297104,1.5066536240958939,2.0720522189751174,0.9569540220672456,4.511607971710161,0.965625,0.034375,uncertain
weak,llama,DC connectors,llama__DC connectors,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,-2.538007091791751,-4.71913995404988,-1.0498870775412337,0.07902373003250426,0.008922849630839415,0.34997727176671767,0,1,lower under Anchor
